"logFC","logCPM","LR","PValue","FDR"
"Bra000778",5.72043842153759,6.06447427740237,19.0323306104908,1.28522314108834e-05,0.0021302795153736
"Bra019179",3.6842485220537,5.59818145987242,18.992449542988,1.31236742850482e-05,0.00214760692560213
"Bra023084",-1.91272754304452,9.00506582104918,18.9907333150279,1.31354838172386e-05,0.00214760692560213
"Bra102601",-2.03620244955719,4.27429152574741,18.9165759448724,1.36560929789515e-05,0.00221763877470351
"Bra021171",1.67515255449864,6.94048822404467,18.8262966294455,1.43179384659181e-05,0.00230951230261661
"Bra012890",-2.40515302923263,3.12705090044055,18.7985906465078,1.45274435961028e-05,0.00232768386259156
"Bra029589",1.84148508726551,7.57201420048771,18.7827086701908,1.46489242876165e-05,0.00233160428032169
"Bra031389",-2.18656708913719,10.1706716915144,18.7480885410998,1.49172803219565e-05,0.00235643350275959
"Bra026669",1.76829351785766,6.72530317406611,18.737414389801,1.50010121462186e-05,0.00235643350275959
"Bra007279",-2.16942448437804,3.16440961536278,18.6900436475444,1.53783381938069e-05,0.00240001935162308
"Bra023526",3.04727178640908,4.13677706274255,18.6622110154282,1.56044667033144e-05,0.00241959840482231
"Bra036637",-3.2786499029106,2.85078886149794,18.5184308383043,1.68269223996712e-05,0.00259242469842114
"Bra010171",1.98839990887071,4.17766537112925,18.500147691936,1.69891133892303e-05,0.00260074109042522
"Bra027717",2.02681164131121,4.93743116401015,18.4724822989678,1.72375258092241e-05,0.00262206769176515
"Bra019200",-3.56582099070441,2.81569863459913,18.3372364199861,1.8505457611143e-05,0.002797233762429
"Bra009841",3.78826551604155,9.05747527543018,18.3115870069956,1.87562881191374e-05,0.00281742892909593
"Bra009711",1.81754135072634,4.71013653107806,18.2583714614765,1.92876408101552e-05,0.00287924943621907
"Bra024238",3.15367766856854,7.60231602045521,18.2343471362302,1.9532451002416e-05,0.00289779584809917
"Bra024074",2.3762781472009,4.87654270582136,18.1827045979583,2.00693129191872e-05,0.00295917709631745
"Bra032409",-1.38052451466261,4.6449032004104,18.1468634017987,2.0450599234302e-05,0.00299344971622468
"Bra005221",-2.04093472590175,7.61320015923261,18.1332873232976,2.05969174783479e-05,0.00299344971622468
"Bra016147",-1.56467397839292,6.33802466993064,18.1260448808631,2.06754037152907e-05,0.00299344971622468
"Bra037743",-2.33789329378173,4.51138619165377,18.0872287377114,2.11012030286559e-05,0.0030368042729983
"Bra029875",-1.94266999310547,3.85533510400334,18.0309545169464,2.17342059708113e-05,0.00310928515656237
"Bra010360",2.66850009532362,2.96790155424353,17.856085728678,2.38256087947592e-05,0.00338831172646889
"Bra016300",3.16843545185348,3.70770805539345,17.8319677821996,2.41295053195675e-05,0.0034113442991205
"Bra018424",2.85820372337282,2.3481927259981,17.6848013913846,2.6070135134384e-05,0.00365411709928388
"Bra025383",-1.62992599244361,5.06449832047992,17.6668231972681,2.6317714366182e-05,0.00365411709928388
"Bra019095",-1.50912597966342,4.59357207841789,17.6592138271054,2.64232139805699e-05,0.00365411709928388
"Bra016683",2.96155645594444,4.10958403700889,17.6569364385285,2.64548712355578e-05,0.00365411709928388
"Bra016964",-1.53978382243284,5.25592593326655,17.6405015212455,2.66844605830992e-05,0.0036647675751669
"Bra017160",4.19929622878486,4.81367586977818,17.6195869232332,2.69795269085887e-05,0.00367985999364114
"Bra002189",2.32858317857103,7.35897650908416,17.6110733252345,2.71005749718932e-05,0.00367985999364114
"Bra029880",-2.88805874178243,3.17509205956288,17.5772167612935,2.75873795279104e-05,0.00372491617738089
"Bra013684",-2.46970353953931,5.02409872656126,17.5115565991651,2.85566604758244e-05,0.00383425015573165
"Bra033822",5.92683184376244,2.44621954943243,17.4840926252799,2.89721699322835e-05,0.00386842851195835
"Bra031841",-3.20913013860403,4.20863945844436,17.4608626326516,2.9328362067723e-05,0.00389435278417489
"Bra038746",2.66930923225277,3.48040958125236,17.4209049657287,2.9951370994632e-05,0.00395522665101641
"Bra012218",3.59404531178925,4.3508382158001,17.3984285535817,3.03076443070444e-05,0.00398040395232516
"Bra023383",4.10519931341556,2.87340370089702,17.3816409164582,3.05765207695142e-05,0.00399389184877449
"Bra001819",-1.49904786145206,5.99952793904043,17.2639665680323,3.25297545989551e-05,0.00422605471368264
"Bra030429",-1.99404365605412,9.28907842947498,17.2035498334933,3.35808275701273e-05,0.00433914843989484
"Bra001774",3.25433763681063,6.97845495405377,17.1754414582461,3.40813997565021e-05,0.00437424724619754
"Bra020672",4.18070983138319,3.90527710821873,17.1597681336992,3.4363770420938e-05,0.00437424724619754
"Bra009854",2.24868145829438,6.91973222048176,17.157851255081,3.43984659037753e-05,0.00437424724619754
"Bra023576",-2.00794012234962,3.8903759706473,17.1277290556888,3.49483245156945e-05,0.00442077911268528
"Bra027940",2.26918772147037,6.18136108214932,17.1035381051033,3.53963027201545e-05,0.00445400387212667
"Bra007886",-3.21905540032286,3.45777262041571,17.0573498526992,3.62677309298267e-05,0.00453988877691383
"Bra029387",-3.53656480752866,2.03370987218345,17.0407866852356,3.65854522788437e-05,0.00455593139932502
"Bra038567",-2.5543014003985,2.60182179793318,16.9212246448665,3.89634755931415e-05,0.00478549174994882
"Bra019265",-3.95841863792569,2.63153894188596,16.9191217318991,3.90066632916753e-05,0.00478549174994882
"Bra032747",-2.62019095527153,2.92837808167134,16.9181698104256,3.90262288004481e-05,0.00478549174994882
"Bra003670",-2.45895038086013,6.01266906048285,16.8291287436253,4.09006622319039e-05,0.00498988079229227
"Bra037877",3.79561701931495,4.28890136426247,16.7989220874527,4.15569016336184e-05,0.0050443362316282
"Bra001921",-3.05399454798831,7.2657461351172,16.7754341444092,4.20744841648249e-05,0.00508149825335378
"Bra035015",1.91987490732998,4.22831117843274,16.7637117276434,4.23352198231998e-05,0.00508742336615392
"Bra019398",2.94126250168592,2.00320258963509,16.7395967968394,4.28767151388201e-05,0.00512686055545473
"Bra038899",2.56924040917264,3.75648892652966,16.6723111954949,4.44247042407016e-05,0.00528566010752982
"Bra035778",2.39665126185663,4.56571889671501,16.6607037617882,4.4697374989623e-05,0.00529190497783546
"Bra029414",-1.86651162575109,6.22562654969029,16.632662964945,4.53630453452638e-05,0.00534438937170623
"Bra029039",-4.62327511561761,2.24364432458072,16.5843383594722,4.65337167904005e-05,0.00545556755775846
"Bra006985",-2.03668209192208,7.12616177728405,16.3939425526691,5.14493872466422e-05,0.0060025950149796
"Bra011349",6.51960709321805,2.98705418428911,16.3711256149343,5.20724868516386e-05,0.00604594274875499
"Bra026022",-4.45632455086955,0.884121468799016,16.3548484151469,5.25216274792274e-05,0.00606877305209496
"Bra015704",-1.55070250776156,4.0999810223183,16.3338644657559,5.31063956631188e-05,0.00610698140367175
"Bra037731",3.65742904408428,6.91303120751435,16.2382210647676,5.58557769408522e-05,0.00639256068093544
"Bra020799",2.11058956475435,2.90296398351048,16.1749461370388,5.77529267514475e-05,0.00657835943859853
"Bra035641",-2.2935361311672,3.7257203476422,16.1630093331298,5.81180240936658e-05,0.00658871976918473
"Bra024935",2.32975208150614,3.59126438046388,16.1074609870483,5.98477910704586e-05,0.00675296624688921
"Bra023130",-1.71964521801824,3.58369342705154,16.0850566978586,6.05600257955465e-05,0.00680140028023442
"Bra001642",1.57135919922459,7.08603101196529,16.0592571670492,6.13907630338963e-05,0.00686263069189146
"Bra010085",-2.20780024137497,2.69171205257711,15.9429192154233,6.52815205359163e-05,0.00724776815459609
"Bra004946",-2.43261624497821,3.42178153904217,15.9383527733495,6.54391982003558e-05,0.00724776815459609
"Bra025359",2.36768509937706,8.10386015996191,15.9180763801636,6.61439748195001e-05,0.00729222151748562
"Bra034030",-2.88329588637551,3.54537384946395,15.8820961790371,6.74134397511146e-05,0.00739824023277757
"Bra008371",-1.92611709182888,2.80761569582089,15.8570341674024,6.83121390863289e-05,0.00746279068545831
"Bra009840",2.33115348070759,4.3732685320346,15.8373194988856,6.90275488583306e-05,0.00750682402380596
"Bra013657",-3.09894140876295,2.01797649231946,15.7963952271417,7.053676907838e-05,0.00763639958571976
"Bra015694",-1.77378726699684,3.31053283539775,15.6438037423668,7.64626988194176e-05,0.00824082736962279
"Bra005735",-1.48268535492243,7.77329484554155,15.5445498746178,8.05836231531013e-05,0.00864619106634659
"Bra022827",2.27254215163632,7.35107578453991,15.4897176615359,8.29552853283687e-05,0.00886109923369784
"Bra018209",-1.4362258439705,4.05896485417696,15.4798559178669,8.33892285760829e-05,0.00886803858229016
"Bra024459",-5.82357903411491,2.47726022725813,15.4180880442556,8.61596191045504e-05,0.00907960668546706
"Bra016498",2.21160156059613,4.06798510499932,15.3944768559549,8.72429225804834e-05,0.00907960668546706
"Bra028150",1.58200699937161,5.45612533090027,15.3899999754808,8.74498665017654e-05,0.00907960668546706
"Bra038785",-2.41908908978573,3.43565453353819,15.387279974116,8.75758397691575e-05,0.00907960668546706
"Bra023802",3.29247499476946,1.49014693635093,15.3832746893135,8.77616717101499e-05,0.00907960668546706
"Bra006293",5.63448392855677,1.83753754128918,15.3826697041201,8.77897754887687e-05,0.00907960668546706
"Bra028523",-1.79593909263443,6.27909311428364,15.3776534324492,8.80231487773082e-05,0.00907960668546706
"Bra000754",-2.38622986006712,3.27125335132976,15.3569848294466,8.89913227262427e-05,0.00914024551454067
"Bra038321",1.5871526252507,7.14871299908245,15.3374538083124,8.99160545575268e-05,0.00916781561614605
"Bra019742",4.20430004952431,7.26572464736333,15.3352153365628,9.0022654797806e-05,0.00916781561614605
"Bra031771",1.97921215850114,5.80731396064462,15.3187036890401,9.08129091739589e-05,0.00920236842060524
"Bra019357",-1.3866336193546,4.96991143411891,15.3069690899488,9.13787718387955e-05,0.00920236842060524
"Bra011961",-1.43283006238751,6.95603360967175,15.304245549594,9.15106121546414e-05,0.00920236842060524
"Bra024675",2.36237851966246,3.78330319111877,15.2915797436277,9.21262539761014e-05,0.00922567661692342
"Bra008780",2.20841480364246,6.51985448539042,15.2302641555599,9.51660394708948e-05,0.0094810100344772
"Bra010283",-1.8456970715486,3.92149599113312,15.2243417464564,9.54649425124192e-05,0.0094810100344772
"Bra015323",2.01979943229257,4.5407660439493,15.1490448702389,9.93485579846901e-05,0.00982610387902898
"Bra005469",1.92042906718883,7.75243451996777,15.1155484976139,0.000101126938781912,0.00983994098334009
"Bra012607",1.84981685879832,6.65827433536042,15.1124617239685,0.000101292424533571,0.00983994098334009
"Bra034140",2.27048469921329,4.75449247938178,15.1073919786198,0.000101564811445934,0.00983994098334009
"Bra000534",-1.64855722696409,5.39957235075621,15.1060736433017,0.00010163576355967,0.00983994098334009
"Bra012597",2.59692469376455,2.76043259105376,15.0951089316237,0.000102227814661551,0.00983994098334009
"Bra028400",1.90189482058504,5.31324712418192,15.0919281470077,0.000102400213060071,0.00983994098334009
"Bra030116",1.40637763335128,6.346832315201,15.089627332142,0.000102525099477294,0.00983994098334009
"Bra004581",2.41981325879663,5.95238654634217,15.0852375139826,0.00010276380073306,0.00983994098334009
"Bra009182",2.83753796425991,2.36782663180544,15.0753323625295,0.000103304461248328,0.00985245802239016
"Bra101149",3.94174510734258,2.50486297360693,15.0660148563309,0.000103815658700376,0.00986207723796378
"Bra027206",1.2847003922506,6.19830362065738,15.0450802139056,0.000104973526562852,0.00993280998980939
"Bra006173",-2.43676907704654,2.13955545163732,15.0322655118052,0.000105688695027921,0.00996126312274926
